delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
318709-617340-410377-357795-1391094-150190-412959-406109,4460-20690-85153-84698-23308-17740-52912-452539,3692-7542-1728-25485-115371-7811-12588-21759,4380-6641-736-24821-4537-4564-2354-18815,1927-3516-1106-4196-16949-7194-17497-41939,2939-3732-2869-15163-10558-18595-45555-39311,7685-6036-3342-11331-5728-9194-62033-31509,3511-2562-2104-9702-6380-5263-35295-11644,difficult,yes
159968-245381-39107-259308-355100-377652-510231-1267009,27393-18764-8945-247841-40401-94523-67542-119666,5986-1926-2146-23486-17262-33792-4310-3126,6530-774-10180-18295-3778-11659-1203-11522,4287-10861-4186-52173-11729-6921-5086-6222,11503-10687-3578-19374-6273-4244-5760-16933,1703-2897-3688-24273-9266-2035-7507-7974,1460-2388-1564-16066-7864-2889-7642-6391,easy,yes
86624-249773-283354-2872977-122308-594538-146953-84097,84531-3270-125708-111655-1446-194057-34670-68512,12879-1427-17700-63333-3185-26039-6138-805,2583-2927-24614-26253-2784-63064-2189-1797,9524-735-12787-15763-836-22760-3562-7678,6865-2835-16718-7819-5088-60142-4632-8746,5987-745-8631-9596-2458-29002-983-2883,3447-1323-2441-13998-1880-23079-563-4947,easy,yes
76981-648276-707597-288611-105338-9417-97956-10406,42396-29201-398267-5954-12336-11340-12532-24437,2010-14696-84663-1143-1897-12458-9699-5119,1334-23783-10898-2222-1503-5265-3295-2404,3506-21681-16517-548-10748-6968-4893-4405,10993-26205-66709-2836-4283-30150-8163-11394,7838-23933-56581-1844-4934-35562-4309-1783,3519-14155-21883-779-2777-16088-1504-4645,difficult,yes
343162-2154292-43755-17976-268647-8740-24874-208174,50651-78188-65888-67100-70343-15237-7164-6769,12612-11315-14130-4036-8242-1158-13602-2554,5836-20783-17197-975-6780-8064-10823-3575,5692-13810-3739-1709-7321-11982-12397-3148,9983-13923-7467-2068-6516-24940-18597-3694,17415-20938-4516-2054-917-11908-10686-3200,7962-21064-3383-2183-1490-6036-3598-1600,difficult,yes
1346395-350164-602101-2120150-564026-187494-817768-512149,333163-65695-113923-315694-132571-90918-212883-50843,29847-7011-8039-53848-26633-1326-33327-24103,16105-2944-7600-22537-20427-9689-8414-6007,19406-3801-8689-19996-18686-5915-13646-12681,10301-6224-16645-52252-26325-15626-29427-17290,30849-3971-16952-25268-27202-23332-13507-12515,9444-3383-17139-29394-8226-17812-5636-5559,difficult,no
1329404-2072653-707079-1126120-235495-86983-128458-1321326,408879-169444-30376-94219-36638-54394-79675-74169,45806-31010-40332-77114-13036-6785-9807-13783,53474-61196-24043-46678-2173-9508-3270-14168,10467-24026-7357-26874-8720-8105-3712-2480,64654-41982-21541-81994-7283-4737-4902-31557,54045-35214-8248-31387-10337-5612-5449-11089,63663-44220-6980-29859-4085-1643-1808-10375,easy,yes
8678-566890-140540-674101-2867056-112247-133770-591545,13736-88044-45880-72393-730972-49639-5329-13750,3327-45430-3921-593-24212-38666-1874-23988,10704-10746-13589-828-17083-7138-2748-2966,9333-9220-12556-20961-45569-23214-8350-5080,37077-35248-8948-16531-45773-40888-14043-6543,17161-32155-4091-18311-45616-21509-5289-2310,30395-14677-8138-2020-16210-23344-3703-987,difficult,no
24406-177650-775115-114515-703916-21373-188197-364622,11711-54443-45262-13348-92936-52880-53230-22037,7500-10369-5961-5328-5533-5708-8103-28361,3386-8516-1157-6677-3746-15337-21070-18908,67359-7490-3634-3902-6398-19965-11621-8475,28041-9003-11204-9983-10851-25789-36648-8423,22666-8886-8596-7587-9055-38690-18967-6037,13737-5125-2136-3674-6796-11000-18831-4165,easy,yes
17494-37292-106986-278058-280436-78605-65307-228721,24944-51584-85270-65857-39565-18736-65589-3667,9128-5422-12255-2124-14806-5582-15880-5725,2175-11193-2646-3728-6456-2360-24067-11339,5614-6701-14148-6292-5087-2928-21033-864,6856-11989-10831-15110-21603-8851-99320-5544,6903-5136-12825-14669-7584-4501-39237-6864,7969-6912-20337-8482-8310-3333-17198-3358,difficult,yes
