delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
23341-1002913-1568640-1744162-631028-90661-17644-668321,15570-342075-210927-168722-65436-54912-6505-156264,680-8694-38562-7466-757-15114-1143-24640,4189-18162-12308-24658-5832-53174-46281-21179,871-7769-7855-4856-9903-17695-7454-6939,2987-33242-15762-30066-5346-13885-14676-17381,2070-12214-15922-7688-5610-6670-7142-14431,1088-8954-11636-17831-7010-2891-1743-17367,difficult,no
58256-8211-385531-15467-237747-1350340-1017887-1785231,22054-13786-517078-14748-13931-128012-188094-96117,1586-13258-59774-141-4689-83622-1974-20527,10185-6387-45711-2116-2192-8565-4668-34820,14460-4841-15720-1514-4755-29598-5367-20607,22431-3963-55819-1786-4599-16534-10475-11121,7882-10686-8798-1057-2565-13563-5690-7267,20705-2685-14782-2170-1874-11852-3093-9073,easy,yes
1443-990688-586317-103554-55408-156593-243037-401898,2651-53259-68114-9702-18803-25360-76120-219169,3988-13451-13828-1425-5075-24734-13578-26004,5733-9687-17227-3299-13903-20161-23448-12753,2482-16513-28155-1093-29486-41994-22101-10378,14337-10064-40472-4989-34669-28019-27169-14595,11417-7373-19182-2473-39382-16802-34708-13743,3640-6996-27493-3060-15431-26097-12009-5221,easy,no
229756-53115-195238-655454-903157-134326-92722-1640662,66567-53756-46723-9481-388936-24420-38810-178109,8942-4259-18066-18655-32127-3297-163-17419,5284-2160-7564-4280-48103-1227-1114-15280,5157-5755-3125-8592-19625-1920-1839-10445,18659-15860-4432-8265-36808-12261-3839-11603,6104-5559-6897-3973-8071-10068-4061-12607,2749-4829-5424-3461-12679-1831-3951-8230,difficult,yes
453173-629024-393304-232282-451782-107225-630630-887560,105694-67131-94521-121679-94790-13720-461278-88336,31989-17809-12411-128005-3515-2467-7507-6109,15438-2226-7575-35286-32453-1402-5318-14724,12323-2713-21216-17205-11190-2207-10504-14583,22068-9929-4825-26210-25449-9282-40877-26403,14140-27530-18072-51920-28127-12767-50459-29813,13588-8695-5737-51769-23142-7532-26191-15075,easy,yes
155432-2845-2589932-89087-223193-511142-3753305-210229,33008-14854-97496-24171-22801-123421-1552087-25197,3920-5297-14710-5352-3015-70886-109128-6133,3260-1695-9357-1678-1340-35458-86043-4362,7604-1450-32359-319-1738-14446-36093-2118,8355-4322-32200-2581-6338-23095-111622-3383,7610-4550-38375-4623-4987-79755-156752-19403,4203-1197-14527-2385-1062-12366-40882-1878,difficult,yes
2967744-1719390-1309012-1551112-1783215-620158-690783-2382842,217587-169322-291611-332684-192661-1106081-79809-264185,94190-64456-118327-43531-57270-12562-125497-413677,108314-35235-83293-5373-104335-22717-43100-361471,13605-36308-40406-25929-61547-57218-20022-55340,30745-156187-56655-30201-61419-29730-26006-61425,100715-86337-91775-30326-46762-50865-20162-233016,33697-53761-45395-36669-20574-14566-10808-75058,easy,no
751535-936008-801847-1546252-682578-190298-73127-124849,185217-505282-345266-1805239-111757-230412-46404-19884,6383-29016-6533-41311-137975-132644-10905-13978,9668-25853-38429-67881-21892-28355-16699-8438,5477-17500-25453-38738-29364-10444-33552-6554,18472-52768-38036-98944-79300-57380-56628-9040,15591-40789-140596-53148-64620-73001-21745-5128,8641-33071-50452-20017-37672-30619-45516-11175,easy,yes
84670-481202-1434566-1177163-774497-148798-114859-3039091,65009-162544-168308-235519-104557-28082-56902-1226687,10835-42965-32758-29713-159251-6632-1947-7236,4095-45177-42118-32278-23615-8443-4024-27731,36626-45233-38303-13115-25484-1177-10358-25946,64174-33813-56919-141879-61624-21946-13435-47261,28240-57230-93410-94406-51761-10620-4547-40903,13970-53231-34053-28103-42746-8987-5545-47361,easy,yes
1111985-264495-1726489-850864-188823-105215-2592845-598208,43052-20300-166983-19075-73066-48891-91942-41686,13316-5824-94634-4009-8659-11620-84886-10293,5225-5762-105820-3028-5771-3437-41600-19079,9050-4227-56773-4101-2940-3120-7235-4069,6575-9698-22252-7748-9873-9070-23071-6196,7022-8904-173196-5556-4298-3843-23244-6627,7552-3861-30225-5452-2857-2241-6071-7211,difficult,no
88805-724909-829169-1701098-207374-207374-1662053-141628,30542-73402-733749-125685-24963-24963-281882-101103,5601-94332-70307-42456-3829-3829-30498-6535,11298-7901-79489-19385-9658-9658-12845-11500,5686-7913-30661-7915-4130-4130-16662-3190,13110-16342-72169-8714-9393-9393-70717-2173,8801-8773-176302-7756-17291-17291-17218-8565,8182-9738-52327-5107-3649-3649-22550-2933,difficult,no
170795-1083775-424130-2015440-599145-652320-399858-897454,54376-67795-59543-237645-71747-392727-67544-179506,14699-7234-38685-114006-41854-68037-5825-12574,11002-3986-29420-31132-34894-48222-4098-18961,30666-11626-17568-19047-27187-9784-1885-22063,13384-26791-92583-100819-42265-40686-17739-35297,10616-13351-27873-26661-29397-20075-8716-58576,3632-6328-33172-26968-11629-32864-7857-26202,easy,yes
1098399-331491-2486490-1064266-119186-381531-224949-1046427,276139-82915-494997-316957-8321-95559-44394-540028,18632-31537-22546-15544-2882-11090-4869-17738,56448-50960-33057-7202-4525-4605-2914-6302,61982-6191-13828-6489-2233-11521-9962-53428,53862-9755-80399-10185-11052-14608-14231-65681,18264-20128-79839-9117-9283-8367-8684-21941,15573-6078-43795-6624-1615-6731-4794-31520,easy,yes
412867-971400-1176964-1466138-305543-193336-442881-25535,18326-141299-32077-395702-70769-114364-64838-7832,8762-47069-18939-14673-14817-12871-22840-4675,43502-10670-5084-19512-4806-48672-14858-1576,17491-19729-4305-27125-3641-14247-9400-2101,15818-128251-20816-78497-15758-49641-23378-4040,7375-87988-58001-54806-10525-48645-11403-5220,8575-44782-14542-26676-14162-32080-9567-1230,easy,no
