451640-1548453-57102-324779-38095-131808-1411960-58276,670762-384506-67912-67453-2976-121604-138871-41001,66330-289148-4254-14794-3031-31691-108291-12221,61857-37552-5321-4384-958-19045-4917-2913,36003-21394-18409-3089-497-37730-2766-5262,48587-20875-81462-1961-279-54711-23335-7288,33838-56515-36810-1596-282-43509-37972-6656,11604-52427-32189-1309-82-13539-13569-2501,easy,yes
24380-938393-52843-59966-8572-54551-340898-7009,9572-923430-15233-29413-3703-32728-42921-9825,42862-9154-2064-9088-2140-19249-14625-5735,15687-17370-3811-3757-2881-1850-5102-2333,10279-30918-6674-3277-1932-4071-15233-4878,10395-22584-9033-1086-5175-5588-5108-16697,23941-24090-5937-898-3699-5686-4114-6513,8433-32707-2576-691-1931-1812-4517-5691,easy,yes
79192-899093-1174942-84755-2012388-114903-101514-7801,15860-983054-136914-5067-99885-33159-12942-11290,16403-9521-29679-2701-25596-751-2786-4933,2302-57580-20210-1264-15214-4947-2818-6643,4858-19386-11028-1481-33202-3954-6293-10640,6687-26424-19870-785-18042-7350-7090-20203,3813-15816-12901-1637-11845-6871-4688-11360,3524-13112-11919-267-16926-1930-3993-19687,easy,no
32131-1625741-104185-217239-45488-2842782-46175-8154,8632-489893-9877-22724-49933-158492-41016-1590,13340-162724-721-16261-3663-15970-23589-1701,5327-27949-944-7633-9516-33169-4637-431,24820-82608-449-2308-4624-36196-13925-2291,22382-60529-2760-10960-1225-20509-15183-6589,12765-73334-1655-7214-1114-22639-23192-1977,15163-29882-1369-5168-770-29844-8849-3007,easy,yes
148145-1214823-1391390-1409767-122892-20891-80148-25807,60971-146882-426509-353286-10127-1712-47369-11380,3773-141229-15783-223782-4103-2847-21992-15676,10970-39717-69242-47613-758-2651-3464-13141,9997-27045-25525-166935-3519-536-4031-5571,13493-35027-54084-84208-1334-3111-7735-14843,4770-25679-16940-31316-1758-2585-2986-9672,3008-32771-21693-10420-698-2853-3216-8408,easy,yes
6400-1548525-310634-350187-1228070-138505-93877-386699,13542-878875-4192-40087-31596-7390-27752-97300,3459-347351-8650-8033-14836-8216-11779-71219,6592-47250-2180-18953-15357-8227-6773-7962,5284-26409-1270-4099-16920-3917-6178-12979,18236-94217-4050-5905-10486-5008-17230-29189,12670-23095-2056-7389-3885-3475-11299-26057,8433-11704-1060-4518-2605-1737-7902-9040,easy,yes
459599-202891-848287-1253010-25200-1173970-29742-42293,6871-231484-103471-239192-39636-471822-23022-20703,25700-16634-31360-7692-9334-52837-30494-7839,29337-26340-19117-19416-1992-8072-15757-1895,15020-6599-9200-57154-2422-19286-8686-6453,17683-30229-20246-9203-4305-37304-10706-5459,13685-57308-7606-3168-3992-16737-11164-2398,15012-12425-6234-6399-2912-13251-8476-1753,difficult,yes
509610-127994-214224-899127-46442-2304494-96517-8074,157877-61127-3669-44911-30967-315834-84345-25439,19794-3077-774-28710-24729-9925-9398-4432,13582-14869-624-43589-9584-26675-5527-6136,23160-14672-1096-24819-1832-23536-5510-2208,18686-12377-473-37405-3968-20848-2009-6325,15762-3532-429-13157-5313-16527-2633-2449,15906-4218-162-10668-1579-10880-3007-2992,easy,no
1383626-49396-640515-119266-85026-570051-90310-3994,174844-23859-733116-30175-15354-935977-3773-7876,7340-3799-74036-8425-8439-86588-2946-9662,11713-4582-28308-2330-216-73592-2483-2845,29403-1509-59191-3713-2639-23292-888-5400,33284-872-41105-2613-2964-28660-769-37158,42406-543-21124-512-1678-38635-550-8249,13146-292-18645-1200-4868-39815-233-15539,difficult,no
251915-30902-132576-27383-889248-14357-390506-772378,65364-4499-1678-24465-169727-28467-52058-99632,16310-2656-949-5973-41607-17158-67956-16183,35626-2110-815-5032-32972-10874-29173-32012,21851-3439-4583-9156-14554-4398-21588-19504,8978-3928-3133-35372-24533-41657-46007-17511,2730-2889-1458-11518-4108-14860-19206-14479,3683-2795-570-8643-2454-7603-14216-9883,easy,yes
86604-404306-382411-1160175-929111-47962-13647-118048,26579-266544-132598-28506-183672-11465-15871-79263,817-13550-24416-33113-11810-7950-3721-8243,4008-4333-5541-1409-25778-2536-1077-3539,2729-5088-3744-11723-7845-3359-2799-3154,7245-5383-11358-7266-3633-3382-5152-3415,1518-2720-10276-3975-3063-1611-3977-3462,3449-4469-10212-2110-2195-5263-3047-4274,difficult,no
73180-763741-135082-65261-1371916-593636-351026-2024731,8032-1106287-11162-30403-182477-57562-26613-296077,5154-39431-4841-1435-58863-6696-14111-29559,4878-108798-2522-5436-37131-3813-4571-14534,2035-40910-1225-3713-30474-11173-4596-20542,1297-33709-1856-10478-58591-16536-3903-16753,723-12361-2107-6684-15762-2552-1745-6629,578-23692-1188-4156-7865-2551-2056-4187,difficult,yes
177952-7848-1201-235494-119722-283006-1121941-2027,43378-7791-1244-121797-29399-110424-858165-1807,10742-904-5452-16851-7782-3331-143980-3203,3150-9769-4087-5737-3019-3454-104835-2733,3374-7813-3513-4669-5473-6043-43922-2193,5224-27120-6072-14329-4928-11122-50366-2900,7882-15687-3104-5965-2268-2304-18377-5498,2267-11296-3096-1500-2418-2022-15943-1458,easy,yes
1237282-19551-702497-336646-106654-1397711-74505-30528,254539-14745-264387-27976-20519-357003-22901-6357,38050-2925-70436-7323-6204-13968-14035-1187,9109-3962-26590-4581-5002-75606-12129-2281,12080-1032-13293-4239-4284-13279-7304-565,8528-1188-11419-3191-2159-35382-7997-4307,3910-1566-3645-1300-5424-24778-2244-2185,5379-927-6127-915-2428-17111-4764-758,difficult,no
108080-839786-639933-51170-1148795-773312-269761-499120,10919-1281737-72202-15450-102603-160183-8134-29983,6882-55337-12028-7084-18705-30048-2339-17282,2135-34436-10917-2132-11908-12409-1335-5942,2604-34311-8551-864-5002-2928-903-12306,6143-16220-7446-705-7020-13420-921-5634,1835-23123-1784-477-2732-4514-719-5399,1550-10618-1547-294-1256-2113-450-1433,easy,yes
183338-255708-91699-685388-1513276-29310-572359-293124,191841-49268-23923-45121-93849-5384-65606-556005,58828-11153-5720-4959-31564-1809-3212-72851,8970-28753-3592-3786-38500-1945-7100-64592,11029-9112-2853-993-32800-3653-4357-16210,32328-9287-1017-2091-18422-5720-1438-23602,34106-3458-248-1242-9681-3986-1317-22132,30784-1730-196-807-13883-2975-829-4803,difficult,no
2236961-142542-306621-279975-654713-268678-72744-92121,200003-3682-148309-20559-505015-221788-15240-80176,58391-3193-27216-4893-154408-3969-8775-8868,14260-1620-24016-1139-30967-14167-1946-9812,53885-1729-2554-1915-20030-7680-2716-6876,29345-1964-7545-1293-19185-15474-5523-4782,28166-1193-8935-1767-11389-4659-2292-5472,21915-1481-3401-1013-9701-8786-1261-2150,easy,no
3031566-11410-190349-113174-12312-1767856-199042-94120,151568-8066-169588-10887-1619-141898-235522-18784,74503-6118-30569-3158-928-110497-11954-14570,22517-2017-11009-2654-4192-22587-19432-21354,16459-14948-10183-2660-4503-17611-6882-6820,23499-42612-9416-1292-3928-56790-5590-25637,11272-11898-2134-999-2113-9502-4639-9810,7769-19462-1925-682-2796-20912-2036-9108,easy,no
415584-1782463-2835-87210-27733-2237-214466-1126450,416257-64241-6757-21566-14521-1149-37380-36644,37032-16269-7403-6507-4567-567-40325-10022,43508-37971-2827-9534-1177-1310-10063-9704,29281-5848-8175-6429-2160-2950-7164-6393,21610-14905-12735-6020-602-2984-2777-4121,15173-7263-10628-6611-318-2755-3345-1657,10593-6420-14875-2181-380-3320-1952-3016,difficult,no
32432-594451-521109-454632-967486-740570-64869-64538,8358-270055-242521-170476-176590-263177-12845-83372,7829-21216-96815-25430-16803-31786-299-6511,989-79788-26036-20314-6938-11383-835-5428,2250-45663-20653-25362-7091-25269-1398-7493,2490-10351-47235-30483-7676-33213-1793-13073,2131-12622-49373-14537-9868-16347-602-2566,1824-26167-88527-22810-7232-8040-142-1574,difficult,no
