delta,theta,lowalpha,highalpha,lowbeta,highbeta,lowgamma,midgamma,state,answer
690238-64674-1820980-201244-1765054-200266-1785870-341886,110929-226732-129929-106685-45037-12612-231113-26245,42762-43777-58964-26882-16402-79630-73900-14910,62301-19055-26076-21087-11896-70042-29201-8701,17658-12099-27176-17203-10150-63034-47190-12237,25219-8651-48047-43192-9305-48974-32373-13152,11694-19877-65835-17572-14963-35297-21143-5072,9438-24445-35580-47028-4436-24449-12564-3298,easy,yes
90877-767169-78145-424696-3166583-10477-2767-25732,10426-42745-44893-205169-440672-10849-10462-13640,6612-11600-10320-117078-9502-3933-1457-11024,3250-11325-6054-4600-25523-2309-19347-5875,1003-12787-17037-33091-19124-6439-5034-19754,1729-8490-17593-43715-14568-12324-23908-22584,1082-7155-11475-59237-67181-4844-44692-8145,1736-7176-7143-29931-21602-3034-22119-11624,difficult,yes
1761732-182925-182924-707161-89430-1017540-69188-7177,567506-32108-23966-111551-13010-39417-20192-13291,162710-3102-6321-3489-3922-9806-7081-16272,93851-4658-1817-9675-3952-3690-5312-5274,34720-8371-3534-18235-2931-14968-5507-3855,45245-18571-3856-32171-9757-15370-3057-18458,28541-6528-3184-26291-11396-8444-1956-5759,22220-6354-1000-23843-2501-4612-888-3859,difficult,no
259163-1901377-1095915-713669-750818-57456-95921-160815,21582-70174-36611-150552-110415-23645-47185-143279,4327-69363-3367-9485-3282-3062-13158-18073,5633-44540-3540-42624-19729-3067-20509-21996,1555-67296-27112-14302-14649-10145-7568-7908,1853-75426-21522-111803-47428-25262-10664-8379,2613-129184-24576-135937-43451-5917-5954-6231,2257-31748-7145-24186-27578-6210-3862-1787,easy,yes
154954-131384-503575-1778677-12501-22213-72128-377649,56175-30911-49026-146042-54264-49224-36753-49462,8886-10127-24392-18866-28420-34735-1986-25812,9186-3118-3831-10551-28750-23184-11672-24750,4723-597-2162-7660-12029-27306-2991-34522,6949-6716-9723-12626-24627-33479-7097-22885,8539-3413-8704-11273-18579-19764-7029-10428,4636-2276-8664-6287-9784-25682-3917-14220,easy,yes
1186131-143795-139998-204658-796301-18447-69944-67233,279334-51551-47149-24354-20364-16076-8085-53205,14524-6181-16238-375-27998-3862-3116-18522,26602-5112-6132-24293-6596-910-1260-18844,31498-11844-2742-43884-2874-4129-1050-6405,13821-13249-3739-145887-11136-14610-2460-16520,18733-8036-1659-67853-12739-8790-794-5061,6024-5656-3890-18573-6170-4581-928-2188,difficult,no
199108-90632-811277-106664-81236-115930-40644-4501,13476-7828-38727-12123-19295-24796-60228-12725,15537-3130-18453-1302-14762-27466-10819-4802,3149-4435-5583-8252-7210-13611-5586-3032,2018-2948-10098-4516-6475-21174-27951-6053,5899-1678-8677-4121-8048-18679-32438-36406,3563-2798-1894-8613-2053-29275-20840-32292,2850-2303-3436-3324-2901-14314-19261-13617,easy,yes
152458-1185448-91882-2811127-79522-28661-786144-11444,63614-240012-88599-522094-19282-4692-55597-17744,3148-88058-10856-63530-5303-11661-27590-9791,8703-50437-18360-7050-7134-3582-5953-22314,2431-21963-13331-47299-21286-15432-6911-15827,3362-75209-65084-70425-44526-30881-6656-14863,2860-17106-36247-31394-26494-17460-2784-25341,3956-30985-31186-19724-17852-6493-1094-7983,easy,yes
51680-980867-138843-114816-10089-872489-716129-16441,10986-22062-9513-4393-14915-489200-51808-50988,36070-10296-4387-1637-19322-51995-2825-10839,61474-8941-1845-784-8104-12237-7660-6554,86711-6555-6500-3625-8392-22756-36143-13912,54849-6220-9600-2354-59263-51424-19250-16586,20488-2462-8935-873-51432-35564-18291-5684,7744-1193-4258-1016-12927-22763-28691-3929,easy,yes
6832-121525-170275-505750-169115-9881-3583408-53607,5832-40890-259468-23333-98412-22078-277737-72609,3665-5440-8171-9177-57015-15107-171659-8890,1209-3738-6600-17780-12304-28982-71504-2555,6216-10088-9194-13896-8237-20503-62712-7503,2292-9510-65312-36943-33093-26417-64190-3885,6785-6421-45771-75793-57137-32117-24062-6896,2623-2164-14809-19545-22118-20264-9048-3597,difficult,no
141677-254781-1919528-2164-6845-29243-4324-2506,7250-54009-235660-5086-26021-18372-9596-7644,6221-6971-91537-3285-13818-1464-5518-15761,2227-8284-73593-4830-1957-11156-5032-4046,480-3155-5101-13512-8426-5168-2195-2567,1310-5537-29485-35039-6016-4070-10711-12838,802-1817-17254-15858-2330-1278-3113-6570,440-1919-17281-12859-2979-2721-2106-4400,difficult,no
7490-225251-197045-322200-2055478-349590-33630-14523,11862-310048-102492-216691-227004-17657-33846-33456,20109-25318-15111-28835-18312-1272-8410-12472,13015-26116-13990-29455-63361-3780-18152-9680,25977-31549-2947-8299-45164-5517-1919-11402,25177-28667-11965-9625-28143-35456-7270-44533,29286-20480-4803-8719-37579-24122-1828-14262,7249-9288-4795-4213-12506-36415-1870-9620,difficult,yes
630935-110485-1135710-104302-550973-48235-174190-10889,100775-18992-82700-94621-85852-12069-32162-6851,36044-4613-8523-6824-3521-19165-21150-6959,49432-1420-30540-6051-2578-8853-3362-13632,4734-2478-8866-3486-3342-8745-4049-15233,14804-5298-37885-12138-8748-13358-7012-27210,7842-2747-3531-8994-7407-5453-5491-17472,6277-1533-8430-8453-1195-3577-5094-5395,easy,no
139362-49728-171678-8240-54111-307152-628929-38106,120122-22421-84244-11501-18362-14639-149075-39908,17252-25969-17083-6135-4941-2630-28442-1527,17647-18978-7007-3016-2829-3033-9199-784,4846-16163-9449-7774-6428-7211-11025-5224,9485-20325-10524-32667-8125-7972-8798-10168,4104-10747-9249-11429-6569-3178-12243-15562,2040-14163-3136-20878-3536-6377-6190-6607,easy,yes
154208-675660-886507-14114-9503-101938-81602-133313,46952-11791-91916-1796-11349-23800-1808-13576,17476-5983-21084-2958-2370-2307-1546-2294,30812-6117-8341-1401-3500-853-322-2366,8864-3828-5087-799-15187-2226-1109-7724,8741-2596-10853-31031-40854-10091-2160-9514,11140-2414-6501-7353-13771-2249-1054-6107,4269-990-6901-5237-16710-4421-685-8243,easy,yes
438320-76490-3601599-1574-15649-21904-79142-21988,18426-11620-466420-6249-13133-26456-8330-19412,14560-7212-51916-2867-4530-20596-1961-14071,7333-9285-41839-9380-1981-4607-8521-12549,8007-2741-58916-5082-26765-6231-7948-5399,11029-5313-115020-45858-51622-24014-5491-4873,4133-3406-53153-14414-15381-12613-5038-1861,2422-5624-30448-36060-21737-13229-1794-2246,difficult,no
8900-333954-600876-272380-6078-13117-121322-288137,27233-57882-40560-17382-22256-9116-118132-229457,7109-30198-7451-19839-9598-14512-22700-23819,9689-7140-5542-12823-10012-7516-30590-25102,6316-11184-5281-2476-6895-5963-3743-34290,9603-18374-13340-10185-56929-47231-19491-68979,4383-23146-9470-3136-44336-13900-11514-64328,5035-14880-8229-4314-21334-7543-18085-26141,difficult,yes
263465-862632-133562-9554-91137-610541-18306-105029,43857-69496-36768-4816-10532-13585-3930-15262,17656-30333-4822-8193-7771-10420-3474-3271,3175-4315-2808-1966-2571-8910-2427-5604,4904-4819-3052-3125-10051-11819-3708-11091,12791-7353-10007-8408-6975-24880-2290-4693,5302-4185-28665-3400-7833-8050-1156-2270,7375-4661-5777-3976-4510-5849-642-1119,easy,yes
795364-326126-530355-142270-90707-32688-295195-1869729,204912-60753-86380-47213-21733-15136-10276-306490,263694-8422-5727-3668-2659-1947-5475-17212,75527-7517-7034-13622-2555-7184-944-2500,74294-4032-5742-3393-4405-2788-1321-14569,46604-6708-53003-6568-13477-12611-1887-26765,49981-21730-73358-6065-11826-6429-1037-70410,41354-9673-40079-2998-7560-3579-856-25435,easy,yes
